,Unnamed: 0.1,Unnamed: 0,service_date,route_id,direction,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,earliness,delta
91520,95777,3982419,2020-02-17,39,Outbound,46771755.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 18:00:00,1900-01-01 18:04:35,660.0,608.0,,275.0
91566,95827,3982469,2020-02-17,39,Outbound,46771715.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 19:03:00,1900-01-01 19:03:06,720.0,611.0,,6.0
92520,96836,4065157,2020-02-18,39,Inbound,46785001.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 18:04:00,1900-01-01 18:07:54,480.0,698.0,,234.0
92566,96882,4065203,2020-02-18,39,Inbound,46784873.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 18:39:00,1900-01-01 18:41:21,540.0,466.0,,141.0
93520,97874,4066195,2020-02-18,39,Outbound,46784941.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 18:26:00,1900-01-01 18:27:13,420.0,420.0,,73.0
93566,97921,4066242,2020-02-18,39,Outbound,46785008.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 19:01:00,1900-01-01 19:01:14,300.0,387.0,,14.0
94520,98927,4162014,2020-02-19,39,Inbound,46798729.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 17:10:00,1900-01-01 17:04:34,480.0,188.0,,326.0
94566,98974,4162061,2020-02-19,39,Inbound,46798755.0,175,copst,9.0,Midpoint,Headway,1900-01-01 17:46:00,1900-01-01 17:33:37,480.0,799.0,,743.0
95520,99986,4163073,2020-02-19,39,Outbound,46798756.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 18:10:00,1900-01-01 18:14:02,420.0,775.0,,242.0
95566,100033,4163120,2020-02-19,39,Outbound,46798775.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 18:45:00,1900-01-01 18:49:42,360.0,31.0,,282.0
96520,101005,4258637,2020-02-20,39,Inbound,46812503.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 16:32:00,1900-01-01 16:38:58,480.0,280.0,,418.0
96566,101051,4258683,2020-02-20,39,Inbound,46812554.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 17:12:00,1900-01-01 17:13:32,480.0,413.0,,92.0
97520,102030,4259662,2020-02-20,39,Outbound,46812516.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 16:19:00,1900-01-01 16:05:24,420.0,629.0,,816.0
97566,102078,4259710,2020-02-20,39,Outbound,46812455.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 17:12:00,1900-01-01 17:13:21,600.0,662.0,,81.0
98520,103059,4354915,2020-02-21,39,Inbound,46826257.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 14:34:00,1900-01-01 14:42:16,600.0,717.0,,496.0
98566,103105,4354961,2020-02-21,39,Inbound,46826303.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 15:19:00,1900-01-01 15:21:58,600.0,1226.0,,178.0
99520,104076,4355932,2020-02-21,39,Outbound,46826302.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 14:06:00,1900-01-01 14:09:00,780.0,615.0,,180.0
99566,104124,4355980,2020-02-21,39,Outbound,46826343.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 15:07:00,1900-01-01 15:00:15,660.0,727.0,,405.0
100520,105097,4436359,2020-02-22,39,Inbound,46836143.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 13:28:00,1900-01-01 13:37:17,600.0,1187.0,,557.0
100566,105144,4436406,2020-02-22,39,Inbound,46836157.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 14:15:00,1900-01-01 14:16:24,600.0,740.0,,84.0
101520,106136,4437398,2020-02-22,39,Outbound,46836272.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 15:50:00,1900-01-01 15:58:07,600.0,963.0,,487.0
101566,106183,4437445,2020-02-22,39,Outbound,46836181.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 16:42:00,1900-01-01 16:41:09,600.0,280.0,,51.0
102520,107213,4493317,2020-02-23,39,Inbound,46842614.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 20:48:00,1900-01-01 20:50:08,780.0,867.0,,128.0
102566,107259,4493363,2020-02-23,39,Inbound,46839077.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 21:58:00,1900-01-01 21:57:46,900.0,375.0,,14.0
103520,108276,4566194,2020-02-24,39,Inbound,46855455.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 07:34:00,1900-01-01 07:32:29,540.0,961.0,,91.0
103566,108325,4566243,2020-02-24,39,Inbound,46855531.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 08:13:00,1900-01-01 08:13:32,480.0,485.0,,32.0
104520,109382,4567300,2020-02-24,39,Outbound,46855632.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 08:07:00,1900-01-01 08:10:54,540.0,713.0,,234.0
104566,109431,4567349,2020-02-24,39,Outbound,46855507.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 08:53:00,1900-01-01 08:53:27,540.0,556.0,,27.0
105520,110488,4664107,2020-02-25,39,Inbound,46869457.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 07:53:00,1900-01-01 07:45:38,600.0,274.0,,442.0
105566,110534,4664153,2020-02-25,39,Inbound,46869582.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 08:28:00,1900-01-01 08:33:39,480.0,535.0,,339.0
106520,111513,4665132,2020-02-25,39,Outbound,46869483.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 07:18:00,1900-01-01 07:20:10,420.0,37.0,,130.0
106566,111559,4665178,2020-02-25,39,Outbound,46869604.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 07:59:00,1900-01-01 08:02:54,420.0,798.0,,234.0
107520,112555,4761925,2020-02-26,39,Inbound,46883481.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 06:28:00,1900-01-01 06:23:24,1560.0,1350.0,,276.0
107566,112602,4761972,2020-02-26,39,Inbound,46883636.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 07:01:00,1900-01-01 07:01:01,180.0,19.0,,1.0
108520,113644,4763014,2020-02-26,39,Outbound,46883487.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 07:06:00,1900-01-01 07:14:22,420.0,462.0,,502.0
108566,113696,4763066,2020-02-26,39,Outbound,46883558.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 07:50:00,1900-01-01 07:56:14,540.0,618.0,,374.0
109520,114737,4860037,2020-02-27,39,Inbound,46897661.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 06:57:00,1900-01-01 06:59:16,180.0,701.0,,136.0
109566,114785,4860085,2020-02-27,39,Inbound,46897542.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 07:38:00,1900-01-01 07:38:51,420.0,,,51.0
110520,115793,4861093,2020-02-27,39,Outbound,46897665.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 06:46:00,1900-01-01 06:53:49,780.0,1318.0,,469.0
110566,115849,4861149,2020-02-27,39,Outbound,46897573.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 07:35:00,1900-01-01 07:42:54,600.0,776.0,,474.0
111520,116871,4957961,2020-02-28,39,Inbound,46911666.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:19:00,1900-01-01 06:20:50,780.0,1137.0,,110.0
111566,116917,4958007,2020-02-28,39,Inbound,46911542.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:53:00,1900-01-01 06:55:41,420.0,710.0,,161.0
112520,117888,4958978,2020-02-28,39,Inbound,46903538.0,11390,bdal,8.0,Midpoint,Headway,1900-01-02 00:00:00,1900-01-02 00:02:19,660.0,812.0,,139.0
112566,117934,4959024,2020-02-28,39,Outbound,46911512.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 05:41:00,1900-01-01 05:43:12,600.0,717.0,,132.0
113520,118915,4960005,2020-02-28,39,Outbound,46903539.0,1160,shunt,7.0,Midpoint,Headway,1900-01-02 00:29:00,1900-01-02 00:29:22,660.0,534.0,,22.0
113566,118963,4963671,2020-02-28,439,Inbound,46909547.0,6613,baspt,1.0,Startpoint,Schedule,1900-01-01 18:05:00,1900-01-01 17:55:40,,,560.0,560.0
114520,119968,5041013,2020-02-29,39,Outbound,46921498.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 06:08:00,1900-01-01 06:10:16,900.0,893.0,,136.0
114566,120014,5041059,2020-02-29,39,Outbound,46921500.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 07:26:00,1900-01-01 07:30:57,1020.0,1542.0,,297.0
115520,120995,5096615,2020-03-01,39,Inbound,46927880.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 11:10:00,1900-01-01 11:10:59,720.0,617.0,,59.0
115566,121041,5096661,2020-03-01,39,Inbound,46927872.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 12:19:00,1900-01-01 12:20:03,1440.0,1733.0,,63.0
116520,122054,5097674,2020-03-01,39,Outbound,46927863.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 19:26:00,1900-01-01 19:28:31,780.0,897.0,,151.0
116566,122107,5097727,2020-03-01,39,Outbound,46927854.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 20:55:00,1900-01-01 20:51:53,900.0,735.0,,187.0
117520,123075,5170062,2020-03-02,39,Inbound,46940724.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 18:43:00,1900-01-01 18:43:31,540.0,749.0,,31.0
117566,123122,5170109,2020-03-02,39,Inbound,46940874.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 19:28:00,1900-01-01 19:30:24,600.0,710.0,,144.0
118520,124100,5171087,2020-03-02,39,Outbound,46940824.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 18:38:00,1900-01-01 18:43:01,360.0,623.0,,301.0
118566,124147,5171134,2020-03-02,39,Outbound,46940700.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 19:20:00,1900-01-01 19:22:02,600.0,173.0,,122.0
119520,125127,5267683,2020-03-03,39,Inbound,46954713.0,175,copst,9.0,Midpoint,Headway,1900-01-01 16:58:00,1900-01-01 16:59:40,600.0,924.0,,100.0
119566,125174,5267730,2020-03-03,39,Inbound,46954777.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 17:34:00,1900-01-01 17:24:50,480.0,106.0,,550.0
120520,126174,5268730,2020-03-03,39,Outbound,46954838.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 16:54:00,1900-01-01 16:57:12,600.0,902.0,,192.0
120566,126221,5268777,2020-03-03,39,Outbound,46954774.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 17:46:00,1900-01-01 17:47:29,420.0,376.0,,89.0
121520,127214,5365502,2020-03-04,39,Inbound,46968781.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 15:15:00,1900-01-01 15:14:47,600.0,281.0,,13.0
121566,127261,5365549,2020-03-04,39,Inbound,46968822.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 16:05:00,1900-01-01 16:07:50,660.0,732.0,,170.0
122520,128267,5366555,2020-03-04,39,Outbound,46960673.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 15:24:00,1900-01-01 15:22:38,480.0,62.0,,82.0
122566,128316,5366604,2020-03-04,39,Outbound,46968736.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 16:05:00,1900-01-01 16:01:26,420.0,35.0,,214.0
123520,129329,5463707,2020-03-05,39,Inbound,46982880.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 14:04:00,1900-01-01 14:03:25,900.0,914.0,,35.0
123566,129375,5463753,2020-03-05,39,Inbound,46982819.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 14:49:00,1900-01-01 14:51:38,600.0,455.0,,158.0
124520,130352,5464730,2020-03-05,39,Outbound,46982751.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 13:34:00,1900-01-01 13:34:22,780.0,563.0,,22.0
124566,130401,5464779,2020-03-05,39,Outbound,46982906.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 14:37:00,1900-01-01 14:36:42,780.0,413.0,,18.0
125520,131383,5561121,2020-03-06,39,Inbound,46996858.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 10:47:00,1900-01-01 10:43:47,900.0,758.0,,193.0
125566,131429,5561167,2020-03-06,39,Inbound,46996781.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 11:57:00,1900-01-01 11:57:40,900.0,1039.0,,40.0
126520,132422,5562160,2020-03-06,39,Outbound,46996790.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 11:01:00,1900-01-01 11:05:19,720.0,901.0,,259.0
126566,132469,5562207,2020-03-06,39,Outbound,46996693.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 12:11:00,1900-01-01 12:22:20,840.0,1360.0,,680.0
127520,133452,5632241,2020-03-08,39,Inbound,47003916.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 13:23:00,1900-01-01 13:23:43,780.0,525.0,,43.0
127566,133498,5632287,2020-03-08,39,Inbound,47003957.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 14:24:00,1900-01-01 14:25:28,840.0,917.0,,88.0
128520,134527,5633316,2020-03-08,39,Outbound,47000464.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 22:00:00,1900-01-01 22:01:55,900.0,1040.0,,115.0
128566,134573,5633362,2020-03-08,39,Outbound,47000466.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 23:15:00,1900-01-01 23:18:06,900.0,1221.0,,186.0
129520,135683,5706062,2020-03-09,39,Inbound,47008834.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 23:04:00,1900-01-01 23:03:03,660.0,794.0,,57.0
129566,135729,5706108,2020-03-09,39,Inbound,47008832.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 23:54:00,1900-01-01 23:55:48,780.0,858.0,,108.0
130520,136817,5710814,2020-03-09,439,Outbound,47014597.0,6611,ltnah,2.0,Midpoint,Schedule,1900-01-01 06:09:00,1900-01-01 06:22:42,,,-812.0,822.0
130566,136865,5803320,2020-03-10,39,Inbound,47030962.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 05:40:00,1900-01-01 05:40:06,600.0,576.0,,6.0
131520,137883,5804338,2020-03-10,39,Inbound,47022863.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 23:19:00,1900-01-01 23:18:07,660.0,184.0,,53.0
131566,137929,5804384,2020-03-10,39,Inbound,47022883.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-02 00:10:00,1900-01-02 00:10:50,780.0,882.0,,50.0
132520,138964,5805419,2020-03-10,39,Outbound,47022884.0,1160,shunt,7.0,Midpoint,Headway,1900-01-02 00:55:00,1900-01-02 00:56:43,780.0,1008.0,,103.0
132566,139012,5809085,2020-03-10,439,Outbound,47028924.0,15795,wondw,1.0,Startpoint,Schedule,1900-01-01 17:21:00,1900-01-01 17:25:48,,,-227.0,288.0
133520,140089,5902572,2020-03-11,39,Inbound,47036912.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 23:39:00,1900-01-01 23:41:12,660.0,843.0,,132.0
133566,140135,5902618,2020-03-11,39,Inbound,47036919.0,10642,fhill,1.0,Startpoint,Headway,1900-01-02 00:40:00,1900-01-02 00:41:09,1080.0,1153.0,,69.0
134520,141206,5907307,2020-03-11,439,Outbound,47043133.0,14748,censq,3.0,Midpoint,Schedule,1900-01-01 18:18:00,1900-01-01 18:24:15,,,-315.0,375.0
134566,141254,5999549,2020-03-12,39,Inbound,47059019.0,175,copst,9.0,Midpoint,Headway,1900-01-01 05:54:00,1900-01-01 05:54:44,600.0,837.0,,44.0
135520,142302,6000597,2020-03-12,39,Inbound,47050910.0,11390,bdal,8.0,Midpoint,Headway,1900-01-02 00:41:00,1900-01-02 00:37:17,900.0,107.0,,223.0
135566,142350,6000645,2020-03-12,39,Outbound,47059094.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 06:23:00,1900-01-01 06:27:33,840.0,1039.0,,273.0
136520,143395,6096469,2020-03-13,39,Inbound,47072844.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 05:47:00,1900-01-01 05:49:12,600.0,817.0,,132.0
136566,143441,6096515,2020-03-13,39,Inbound,47072770.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:32:00,1900-01-01 06:26:28,780.0,673.0,,332.0
137520,144472,6097546,2020-03-13,39,Inbound,47064931.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-02 00:43:00,1900-01-02 00:45:40,1080.0,1250.0,,160.0
137566,144518,6097592,2020-03-13,39,Outbound,47072924.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 06:21:00,1900-01-01 06:21:19,840.0,724.0,,19.0
138520,145598,6177910,2020-03-14,39,Inbound,47082684.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 06:43:00,1900-01-01 06:45:24,900.0,,,144.0
138566,145691,6178003,2020-03-14,39,Inbound,47082711.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 08:57:00,1900-01-01 08:52:58,1380.0,1112.0,,242.0
139520,146874,6179186,2020-03-14,39,Outbound,,10642,fhill,1.0,Endpoint,Headway,1900-01-01 16:07:00,1900-01-01 16:13:44,600.0,,,404.0
139566,146936,6179248,2020-03-14,39,Outbound,47082742.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 17:16:00,1900-01-01 17:17:50,600.0,658.0,,110.0
140520,147949,6261445,2020-03-16,39,Inbound,47095772.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 16:27:00,1900-01-01 16:25:40,720.0,496.0,,80.0
140566,147995,6261491,2020-03-16,39,Inbound,47095828.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 17:08:00,1900-01-01 16:57:31,480.0,612.0,,629.0
141520,148961,6262457,2020-03-16,39,Outbound,47095788.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 14:55:00,1900-01-01 14:55:12,660.0,553.0,,12.0
141566,149009,6262505,2020-03-16,39,Outbound,47095852.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 15:44:00,1900-01-01 15:43:10,600.0,615.0,,50.0
142520,150013,6344205,2020-03-17,39,Inbound,47105765.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 14:35:00,1900-01-01 14:35:06,600.0,349.0,,6.0
142566,150059,6344251,2020-03-17,39,Inbound,47105770.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 15:21:00,1900-01-01 15:16:13,600.0,454.0,,287.0
143520,151054,6345246,2020-03-17,39,Outbound,47105706.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 17:05:00,1900-01-01 17:05:44,600.0,133.0,,44.0
143566,151101,6345293,2020-03-17,39,Outbound,47105732.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 18:00:00,1900-01-01 18:02:10,660.0,779.0,,130.0
144520,152083,6412466,2020-03-18,39,Inbound,47115013.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 18:11:00,1900-01-01 18:08:59,660.0,1169.0,,121.0
144566,152129,6412512,2020-03-18,39,Inbound,47115030.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 19:01:00,1900-01-01 18:59:17,720.0,604.0,,103.0
145520,153145,6413528,2020-03-18,39,Outbound,47109314.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 22:29:00,1900-01-01 22:31:08,900.0,947.0,,128.0
145566,153201,6413584,2020-03-18,39,Outbound,47109316.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 23:53:00,1900-01-01 23:52:42,780.0,1103.0,,18.0
146520,154247,6480873,2020-03-19,39,Inbound,47118618.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-02 00:56:00,1900-01-02 00:50:42,960.0,1046.0,,318.0
146566,154299,6480925,2020-03-19,39,Outbound,47124244.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 07:03:00,1900-01-01 07:06:27,900.0,,,207.0
147520,155339,6547398,2020-03-21,39,Inbound,47133643.0,175,copst,9.0,Midpoint,Headway,1900-01-01 10:12:00,1900-01-01 10:04:16,660.0,934.0,,464.0
147566,155393,6547452,2020-03-21,39,Inbound,47133612.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 11:15:00,1900-01-01 11:15:49,780.0,714.0,,49.0
148520,156438,6548497,2020-03-21,39,Outbound,47133597.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 13:47:00,1900-01-01 13:38:39,600.0,553.0,,501.0
148566,156493,6548552,2020-03-21,39,Outbound,47133599.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 14:48:00,1900-01-01 14:45:40,600.0,517.0,,140.0
149520,157494,6604094,2020-03-22,39,Inbound,47139999.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 17:51:00,1900-01-01 17:48:37,840.0,681.0,,143.0
149566,157546,6604146,2020-03-22,39,Inbound,47140023.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 19:36:00,1900-01-01 19:25:36,1680.0,1254.0,,624.0
150520,158533,6661417,2020-03-23,39,Inbound,47148659.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 07:58:00,1900-01-01 08:01:19,900.0,1261.0,,199.0
150566,158588,6661472,2020-03-23,39,Inbound,47148641.0,175,copst,9.0,Midpoint,Headway,1900-01-01 09:03:00,1900-01-01 08:52:48,780.0,632.0,,612.0
151520,159666,6662550,2020-03-23,39,Outbound,47148759.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 12:09:00,1900-01-01 11:57:47,720.0,,,673.0
151566,159716,6662600,2020-03-23,39,Outbound,47148785.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 13:14:00,1900-01-01 13:18:59,600.0,924.0,,299.0
152520,160763,6729910,2020-03-24,39,Inbound,47158072.0,6574,heath,4.0,Midpoint,Headway,1900-01-01 15:01:00,1900-01-01 14:55:49,660.0,632.0,,311.0
152566,160810,6729957,2020-03-24,39,Inbound,47158088.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 15:49:00,1900-01-01 15:47:53,600.0,844.0,,67.0
153520,161801,6730948,2020-03-24,39,Outbound,47158014.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 17:33:00,1900-01-01 17:28:27,660.0,735.0,,273.0
153566,161847,6730994,2020-03-24,39,Outbound,47158035.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 18:28:00,1900-01-01 18:23:56,660.0,780.0,,244.0
154520,162886,6798254,2020-03-25,39,Inbound,47167335.0,175,copst,9.0,Midpoint,Headway,1900-01-01 19:38:00,1900-01-01 19:29:42,720.0,,,498.0
154566,162932,6798300,2020-03-25,39,Inbound,47167326.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 20:33:00,1900-01-01 20:37:46,720.0,2.0,,286.0
155520,163942,6799310,2020-03-25,39,Outbound,47161604.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-02 00:16:00,1900-01-02 00:16:27,840.0,637.0,,27.0
155566,163990,6865486,2020-03-26,39,Inbound,47176505.0,81317,nuniv,7.0,Midpoint,Schedule,1900-01-01 05:19:00,1900-01-01 05:11:08,,,479.0,472.0
156520,164952,6866448,2020-03-26,39,Inbound,47170899.0,11131,shunt,3.0,Midpoint,Headway,1900-01-02 00:21:00,1900-01-02 00:19:18,900.0,824.0,,102.0
156566,164998,6866494,2020-03-26,39,Outbound,47176529.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 06:21:00,1900-01-01 06:23:35,900.0,1130.0,,155.0
157520,165974,6933648,2020-03-27,39,Inbound,47185813.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 08:27:00,1900-01-01 08:25:08,600.0,485.0,,112.0
157566,166021,6933695,2020-03-27,39,Inbound,47185839.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 09:23:00,1900-01-01 09:16:00,720.0,636.0,,420.0
158520,166998,6934672,2020-03-27,39,Outbound,47185845.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 10:24:00,1900-01-01 10:28:35,780.0,804.0,,275.0
158566,167048,6934722,2020-03-27,39,Outbound,47185842.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 11:34:00,1900-01-01 11:29:45,720.0,952.0,,255.0
159520,168045,7000794,2020-03-28,39,Inbound,47195244.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 13:35:00,1900-01-01 13:37:07,600.0,680.0,,127.0
159566,168092,7000841,2020-03-28,39,Inbound,47195232.0,175,copst,9.0,Midpoint,Headway,1900-01-01 14:21:00,1900-01-01 14:08:26,600.0,398.0,,754.0
160520,169074,7001823,2020-03-28,39,Outbound,47195235.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 16:37:00,1900-01-01 16:25:27,600.0,717.0,,693.0
160566,169120,7001869,2020-03-28,39,Outbound,47195249.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 17:30:00,1900-01-01 17:29:28,660.0,753.0,,32.0
161520,170083,7057159,2020-03-29,39,Inbound,47201532.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 21:08:00,1900-01-01 21:04:13,900.0,566.0,,227.0
161566,170129,7057205,2020-03-29,39,Inbound,47197991.0,11390,bdal,8.0,Midpoint,Headway,1900-01-01 22:20:00,1900-01-01 22:18:03,900.0,715.0,,117.0
162520,171116,7113471,2020-03-30,39,Inbound,47210128.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 11:09:00,1900-01-01 11:08:11,720.0,1079.0,,49.0
162566,171162,7113517,2020-03-30,39,Inbound,47210137.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 12:09:00,1900-01-01 12:10:22,600.0,772.0,,82.0
163520,172140,7114495,2020-03-30,39,Outbound,47210160.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 14:48:00,1900-01-01 14:48:01,600.0,773.0,,1.0
163566,172194,7114549,2020-03-30,39,Outbound,47210153.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 15:48:00,1900-01-01 15:45:01,600.0,285.0,,179.0
164520,173214,7181457,2020-03-31,39,Inbound,47219307.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 17:53:00,1900-01-01 17:43:30,600.0,,,570.0
164566,173264,7181507,2020-03-31,39,Inbound,47219321.0,175,copst,9.0,Midpoint,Headway,1900-01-01 18:43:00,1900-01-01 18:29:49,540.0,171.0,,791.0
165111,173820,7182063,2020-03-31,39,Outbound,47219288.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 13:21:00,1900-01-01 13:23:17,600.0,647.0,,137.0
520,523,37834,2020-07-01,39,Inbound,48054997.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 15:36:00,1900-01-01 15:30:26,600.0,565.0,,334.0
566,569,37880,2020-07-01,39,Inbound,48054982.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 16:21:00,1900-01-01 16:27:48,600.0,10.0,,408.0
1520,1547,38858,2020-07-01,39,Outbound,48055005.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 17:56:00,1900-01-01 17:56:36,660.0,723.0,,36.0
1566,1604,38915,2020-07-01,39,Outbound,48054985.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 19:05:00,1900-01-01 19:05:19,660.0,951.0,,19.0
2520,2599,111822,2020-07-02,39,Inbound,48064965.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 19:13:00,1900-01-01 19:11:44,720.0,,,76.0
